record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked,fecha_dt
31,AM,AEROMEXICO,AM9132,SAP,LAX,2024-04-12 01:41:00,2024-04-12 03:20:00,91,ON_TIME,0,A320,ECONOMY,22B,160A23A6-8115-4847-AB03-31EE15DF795F,F,27,CO,2024-02-03 08:43:00,AGENCIA,EFECTIVO,76.33,USD,76.33,2,1,2024-04-12
8167,FR,RYANAIR,FR3520,SAL,SAP,2024-04-12 02:19:00,2024-04-12 05:34:00,171,ON_TIME,0,A321,ECONOMY,19C,79B271FA-C91D-438D-81E9-527854CB139F,M,12,US,2023-12-13 12:26:00,WEB,TARJETA,91.87,MXN,5.33,2,1,2024-04-12
3834,BA,BRITISH AIRWAYS,BA8947,SAL,LAX,2024-04-12 03:56:00,2024-12-04 05:32:00,88,ON_TIME,0,B738,ECONOMY,16C,F8FC2324-6EFE-451F-A4A4-DC4A98EC0194,F,20,PA,2024-09-10 19:28:00,CALL_CENTER,PUNTOS,68.76,USD,68.76,0,0,2024-04-12
7524,AA,AMERICAN AIRLINES,AA8504,LIM,MIA,2024-04-12 04:49:00,2024-12-04 09:28:00,288,ON_TIME,0,B767,BUSINESS,4C,E0EFA835-2377-47DA-AA12-06FF19E3D8E0,M,27,HN,2024-10-21 17:15:00,AGENCIA,PUNTOS,192.3,GTQ,24.61,1,0,2024-04-12
1696,B6,JETBLUE,B63296,PTY,MIA,2024-04-12 05:06:00,2024-04-12 07:05:00,45,DELAYED,54,B739,ECONOMY,20B,2BC8C248-60C8-4727-B78B-C9B1EAF71AF5,F,13,HN,,AEROPUERTO,PAYPAL,61.5,EUR,67.04,1,0,2024-04-12
7660,LA,LATAM,LA2261,HAV,CUN,2024-04-12 06:24:00,2024-04-12 10:53:00,259,ON_TIME,0,B787,ECONOMY,43C,7F2E47E0-257B-49E5-8F55-8DA8864F5ED8,M,28,MX,2024-02-01 05:22:00,AEROPUERTO,PUNTOS,"79,97",USD,79.97,2,1,2024-04-12
5648,BA,BRITISH AIRWAYS,BA8221,MEX,GUA,2024-04-12 06:45:00,2024-04-12 10:05:00,186,ON_TIME,0,B737,PREMIUM_ECONOMY,11A,0ED9B14F-B318-40FB-9048-F33F902F9A10,F,10,SV,2024-02-16 09:44:00,CALL_CENTER,PUNTOS,71.5,MXN,4.15,1,0,2024-04-12
8355,B6,JETBLUE,B60363,BOG,BCN,2024-04-12 11:19:00,2024-04-12 14:43:00,198,ON_TIME,0,B787,ECONOMY,44F,DC3C3D1E-2F3D-44DE-B61F-93518963625D,M,39,HN,2024-03-18 08:20:00,AGENCIA,TRANSFERENCIA,110.5,USD,110.5,0,0,2024-04-12
6897,DL,DELTA,DL7961,CUN,MAD,2024-04-12 15:27:00,2024-12-04 16:21:00,59,ON_TIME,0,B757,ECONOMY,42B,AE794AFB-C054-46C4-9F55-B55C4B47AAA5,M,45,CR,2024-10-11 17:05:00,CALL_CENTER,TARJETA,87.68,USD,87.68,1,0,2024-04-12
9459,WN,SOUTHWEST,WN8762,BOG,PTY,2024-04-12 16:18:00,2024-12-04 22:34:00,384,ON_TIME,0,B777,ECONOMY,41D,F1557990-150C-4EA4-9DE3-93B0501A9370,M,41,GT,2024-01-10 07:09:00,AEROPUERTO,TARJETA,80.91,USD,80.91,1,0,2024-04-12
7314,WN,SOUTHWEST,WN6060,BOG,JFK,2024-04-12 17:58:00,2024-04-13 00:00:00,351,ON_TIME,0,E190,ECONOMY,45F,E9D73377-005D-4350-A9D5-22A8CAADD0A3,M,28,MX,2024-01-05 12:19:00,CALL_CENTER,PAYPAL,121.18,USD,121.18,2,1,2024-04-12
2006,FR,RYANAIR,FR8846,MEX,LAX,2024-04-12 18:12:00,,,CANCELLED,0,B787,ECONOMY,,052DBC99-796B-4123-B889-21A6C7A27D11,X,34,,2024-01-22 04:23:00,WEB,PAYPAL,49.8,USD,49.8,1,0,2024-04-12
1517,LA,LATAM,LA7942,BCN,MIA,2024-04-12 22:31:00,2024-05-12 08:39:00,360,DELAYED,225,B739,ECONOMY,42A,13EA9CF8-3CB8-46C7-94FF-EA49E9C747B8,F,39,SV,2024-11-23 09:17:00,APP,PUNTOS,57.75,USD,57.75,1,0,2024-04-12
230,BA,BRITISH AIRWAYS,BA9165,PTY,SAL,2024-04-13 03:45:00,2024-04-13 06:02:00,115,ON_TIME,0,B777,ECONOMY,37D,AAC19032-5583-4E18-BCE4-4440CEDAE785,F,26,CO,2024-03-31 08:03:00,AEROPUERTO,PAYPAL,"53,56",USD,53.56,2,1,2024-04-13
2164,BA,BRITISH AIRWAYS,BA3897,SAP,BCN,2024-04-13 05:56:00,,383,ON_TIME,0,A321,BUSINESS,8B,648C9EAC-D76A-43A9-94FD-DE5D72F3C958,M,26,PA,2024-01-25 00:33:00,AEROPUERTO,PUNTOS,245.59,USD,245.59,1,0,2024-04-13
9409,DL,DELTA,DL6958,GUA,LIM,2024-04-13 08:10:00,,110,ON_TIME,0,B737,BUSINESS,9B,FD4FCE8D-3722-4F7E-95BC-760506E5A35B,F,54,HN,2024-03-21 14:12:00,APP,PAYPAL,211.84,MXN,12.29,1,0,2024-04-13
2093,DL,DELTA,DL9758,MIA,BCN,2024-04-13 08:54:00,2024-04-13 13:33:00,267,ON_TIME,0,E190,ECONOMY,38F,B238BD3E-EF2C-48A8-A356-D45DE7B37DF3,F,27,PA,2024-02-19 11:22:00,WEB,TARJETA,92.37,USD,92.37,2,1,2024-04-13
896,BA,BRITISH AIRWAYS,BA1898,MEX,HAV,2024-04-13 10:15:00,,,CANCELLED,0,B739,ECONOMY,,EFBC6669-14FA-478C-8C7F-1D22BA125FBD,M,9,PA,2024-01-20 19:35:00,AGENCIA,EFECTIVO,84.8,USD,84.8,1,0,2024-04-13
8744,DL,DELTA,DL6631,CUN,PTY,2024-04-13 11:27:00,,115,ON_TIME,0,B739,ECONOMY,39A,B6AC6088-9B4D-4FD9-BAD2-7CAD93141AC7,M,29,US,2024-01-21 13:55:00,AEROPUERTO,TRANSFERENCIA,113.41,USD,113.41,1,0,2024-04-13
8899,AV,AVIANCA,AV1318,HAV,MEX,2024-04-13 17:36:00,2024-04-13 21:30:00,239,ON_TIME,0,CRJ9,ECONOMY,33C,09472444-F8BB-4D02-807C-336A8C2059A6,F,24,US,2024-01-05 07:13:00,CALL_CENTER,TARJETA,158.19,GTQ,20.25,2,1,2024-04-13
3570,LA,LATAM,LA7663,JFK,BOG,2024-04-13 17:53:00,2024-04-13 18:55:00,72,ON_TIME,0,CRJ9,ECONOMY,35D,6F6C32F8-16CC-40E8-AA88-EA6AC1FE8B6E,F,27,GT,2024-02-20 23:01:00,APP,PAYPAL,130.79,USD,130.79,1,0,2024-04-13
2047,AA,AMERICAN AIRLINES,AA7138,SAP,JFK,2024-04-13 18:58:00,2024-04-14 02:00:00,407,ON_TIME,0,B767,ECONOMY,39A,404D9CB2-BACE-4BFC-8F9E-021D0279BAAD,M,32,MX,2024-02-11 03:38:00,CALL_CENTER,TRANSFERENCIA,88.02,USD,88.02,1,0,2024-04-13
4067,B6,JETBLUE,B60083,SAL,JFK,2024-04-13 21:44:00,2024-04-13 22:49:00,73,ON_TIME,0,B738,ECONOMY,27B,94552897-258E-44AF-BCD7-585F0953E8A6,M,37,CU,2023-12-20 07:18:00,APP,PUNTOS,154.69,USD,154.69,2,1,2024-04-13
1838,B6,JETBLUE,B64188,SJO,GUA,2024-04-13 22:46:00,,99,DELAYED,54,CRJ9,BUSINESS,8A,22FE41AB-EF51-4442-87E3-70C2761A7AEF,M,33,CO,2024-04-03 22:37:00,CALL_CENTER,TARJETA,183.83,USD,183.83,1,0,2024-04-13
6833,CM,COPA AIRLINES,CM5128,BCN,BOG,2024-04-14 01:22:00,,45,ON_TIME,0,B739,ECONOMY,29A,09BA360C-742C-4232-83B0-E6145E51AD7E,F,39,MX,2024-02-05 11:29:00,APP,TARJETA,68.01,GTQ,8.71,1,0,2024-04-14
8611,IB,IBERIA,IB8842,HAV,SJO,2024-04-14 03:12:00,2024-04-14 10:33:00,229,DELAYED,195,B737,ECONOMY,18E,D6C1A6FA-D014-48AB-BE1E-1842C6B40DBB,M,50,PE,,WEB,PUNTOS,115.95,USD,115.95,2,1,2024-04-14
5672,AV,AVIANCA,AV7402,LIM,GUA,2024-04-14 06:20:00,2024-04-14 08:35:00,142,ON_TIME,0,A319,BUSINESS,8B,47F28901-AA1F-4882-83E6-AA905D3F61C8,F,27,CR,2024-02-24 01:53:00,WEB,TRANSFERENCIA,"181,08",USD,181.08,1,0,2024-04-14
172,FR,RYANAIR,FR8221,MEX,LAX,2024-04-14 07:06:00,2024-04-14 07:50:00,50,ON_TIME,0,B787,ECONOMY,44D,4F74F312-81AE-46AF-9B24-8CFFFD92FF18,M,37,MX,2024-03-04 02:25:00,,PAYPAL,68.21,MXN,3.96,1,0,2024-04-14
2679,IB,IBERIA,IB9734,PTY,SAP,2024-04-14 09:19:00,,154,DELAYED,80,B787,ECONOMY,26C,75DA69C7-4A03-4B69-9E43-16EBED5ED7D9,M,12,US,,APP,PAYPAL,59.34,USD,59.34,2,1,2024-04-14
615,CM,COPA AIRLINES,CM6588,LAX,BOG,2024-04-14 09:25:00,2024-04-14 15:50:00,375,ON_TIME,0,B737,ECONOMY,29A,1FC083A0-ABFB-4611-A4BA-A163E6C9B5AE,M,46,HN,2024-03-02 15:34:00,WEB,PUNTOS,176.56,GTQ,22.6,0,0,2024-04-14
9124,B6,JETBLUE,B64334,GUA,SJO,2024-04-14 10:56:00,2024-04-14 15:18:00,259,ON_TIME,0,B767,PREMIUM_ECONOMY,15F,7DF7F1AA-4055-4362-B6E9-960E10968393,F,22,SV,2024-12-02 00:39:00,AGENCIA,TARJETA,84.04,USD,84.04,0,0,2024-04-14
7961,AA,AMERICAN AIRLINES,AA7372,BOG,JFK,2024-04-14 11:16:00,2024-04-14 16:17:00,289,ON_TIME,0,B737,ECONOMY,44D,36C3CC2A-3F23-4FBA-B776-43085144118F,F,35,CO,2023-12-27 15:37:00,AGENCIA,EFECTIVO,67.18,MXN,3.9,1,0,2024-04-14
8296,AM,AEROMEXICO,AM1157,HAV,JFK,2024-04-14 12:49:00,2024-04-14 20:07:00,417,ON_TIME,0,B777,ECONOMY,44D,3CB49F15-17EC-4B88-B31A-87CEDB0465CC,M,15,MX,2024-04-02 12:19:00,APP,TRANSFERENCIA,128.01,GTQ,16.39,1,0,2024-04-14
5400,WN,SOUTHWEST,WN5118,PTY,CUN,2024-04-14 16:26:00,2024-04-14 23:03:00,387,ON_TIME,0,E190,BUSINESS,8F,FE598495-4CA6-47F3-A835-81EED21B7C42,M,34,PA,,AGENCIA,PAYPAL,"274,91",USD,274.91,1,0,2024-04-14
1595,BA,BRITISH AIRWAYS,BA2462,LIM,GUA,2024-04-14 17:33:00,2024-04-14 19:24:00,93,ON_TIME,0,B777,ECONOMY,29F,66156307-BA58-4902-BDF2-301606055074,M,45,CR,,AEROPUERTO,TRANSFERENCIA,"154,53",GTQ,19.78,2,1,2024-04-14
8755,CM,COPA AIRLINES,CM0915,HAV,PTY,2024-04-14 22:11:00,2024-04-15 03:33:00,285,DELAYED,37,B739,ECONOMY,19A,0FBFE161-C8B9-4926-A83C-7772BD211485,F,37,SV,2024-03-05 17:54:00,APP,TARJETA,120.22,EUR,131.04,1,0,2024-04-14
7727,FR,RYANAIR,FR8307,GUA,LAX,2024-04-15 00:47:00,2024-04-15 03:51:00,189,ON_TIME,0,B757,PREMIUM_ECONOMY,12A,7A424F65-D701-48BD-976D-47E3630B6BD2,F,30,SV,2024-02-09 13:47:00,APP,TARJETA,147.28,USD,147.28,2,1,2024-04-15
9066,BA,BRITISH AIRWAYS,BA8200,LAX,SJO,2024-04-15 00:51:00,,150,DELAYED,117,B787,ECONOMY,38D,4DF5B29F-54AB-4C2C-9D24-442F46C89150,M,28,SV,2024-01-30 09:58:00,APP,PUNTOS,73.58,GTQ,9.42,1,0,2024-04-15
4865,BA,BRITISH AIRWAYS,BA2718,MAD,HAV,2024-04-15 01:23:00,2024-04-15 04:56:00,209,ON_TIME,0,B787,ECONOMY,19B,9B714A2A-E244-47B2-B334-3048679495C4,M,27,HN,2024-08-02 00:09:00,AEROPUERTO,PAYPAL,93.29,EUR,101.69,0,0,2024-04-15
4523,BA,BRITISH AIRWAYS,BA9349,BOG,SAP,2024-04-15 04:10:00,2024-04-15 10:49:00,402,ON_TIME,0,B777,ECONOMY,26F,5A20E9EF-F973-433D-AB2B-0E8AF723DA2C,F,30,ES,2023-12-22 19:10:00,AEROPUERTO,EFECTIVO,48.45,USD,48.45,1,0,2024-04-15
7289,AV,AVIANCA,AV6081,BOG,HAV,2024-04-15 06:10:00,,84,ON_TIME,0,B757,BUSINESS,9F,7A24EFB6-3ECC-41CF-8E93-C0CF35D18B3F,F,31,PA,2024-09-02 23:13:00,WEB,TARJETA,195.6,USD,195.6,0,0,2024-04-15
3906,CM,COPA AIRLINES,CM1860,SJO,SAP,2024-04-15 06:18:00,2024-04-15 12:16:00,342,ON_TIME,0,B737,PREMIUM_ECONOMY,12D,BDA301D9-A8BA-4FCA-A18D-5BAB87332530,M,41,GT,2024-02-25 00:50:00,CALL_CENTER,PUNTOS,103.32,GTQ,13.22,1,0,2024-04-15
7059,DL,DELTA,DL8745,BOG,SAP,2024-04-15 07:08:00,2024-04-15 14:02:00,415,ON_TIME,0,B767,BUSINESS,5A,2EF9B487-9D43-47F0-BBD4-653B3618A861,F,41,MX,,WEB,TARJETA,313.92,GTQ,40.18,1,0,2024-04-15
7721,AV,AVIANCA,AV7664,SAL,HAV,2024-04-15 14:10:00,2024-04-15 15:36:00,91,DIVERTED,0,E190,BUSINESS,10E,36D92C58-A21B-41ED-B05D-88CDF029EF76,M,36,HN,,AEROPUERTO,EFECTIVO,156.49,MXN,9.08,2,1,2024-04-15
1055,DL,DELTA,DL9692,MAD,CUN,2024-04-15 16:38:00,2024-04-15 20:23:00,229,ON_TIME,0,CRJ9,ECONOMY,19F,45003FE4-C363-46D6-B384-861A802C30E3,F,29,US,,APP,PUNTOS,100.6,USD,100.6,1,0,2024-04-15
1000,WN,SOUTHWEST,WN7406,LIM,MIA,2024-04-15 19:31:00,2024-04-16 01:57:00,380,ON_TIME,0,B738,ECONOMY,17B,8D74F876-D721-4461-9ECA-DC124193D6B1,M,31,PE,,AGENCIA,PUNTOS,62.76,GTQ,8.03,2,1,2024-04-15
2893,BA,BRITISH AIRWAYS,BA3301,MEX,GUA,2024-04-15 21:41:00,,158,ON_TIME,0,B739,ECONOMY,19A,EC0302B0-CD12-4E7D-A257-C4BDE079E068,F,32,US,2024-04-02 08:44:00,CALL_CENTER,TRANSFERENCIA,100.17,MXN,5.81,2,1,2024-04-15
3796,CM,COPA AIRLINES,CM3153,BOG,MAD,2024-04-16 01:50:00,2024-04-16 06:58:00,295,ON_TIME,0,B738,ECONOMY,40E,07C41235-E9FB-4635-BB0A-37748CE4C54E,F,22,SV,2024-11-02 06:35:00,APP,PAYPAL,100.76,USD,100.76,1,0,2024-04-16
6447,WN,SOUTHWEST,WN0658,CUN,GUA,2024-04-16 08:50:00,2024-04-16 15:27:00,377,ON_TIME,0,CRJ9,ECONOMY,37A,211AA213-103A-4357-A9C4-569FC553182F,M,16,PE,2024-04-02 05:53:00,CALL_CENTER,TRANSFERENCIA,62.19,USD,62.19,1,0,2024-04-16
5545,UA,UNITED,UA0630,PTY,JFK,2024-04-16 09:09:00,2024-04-16 10:29:00,82,ON_TIME,0,A319,ECONOMY,23E,1E814BD7-90D3-41CC-B22C-6EA91CBF0DF5,F,0,GT,2024-11-01 21:17:00,AGENCIA,TARJETA,142.83,USD,142.83,0,0,2024-04-16
9346,FR,RYANAIR,FR5499,BCN,SJO,2024-04-16 10:15:00,2024-04-16 13:39:00,140,DELAYED,73,A321,ECONOMY,36F,8CA18DDC-9D93-4418-A39F-648AD7A30D0B,M,23,HN,2023-12-30 02:02:00,AGENCIA,TRANSFERENCIA,59.81,GTQ,7.66,2,1,2024-04-16
2027,CM,COPA AIRLINES,CM6948,HAV,SJO,2024-04-16 10:50:00,,357,ON_TIME,0,CRJ9,ECONOMY,19B,0B260D2D-1032-417A-A0B2-A6D827915C7C,X,39,CR,2024-04-09 23:17:00,AEROPUERTO,PUNTOS,87.2,USD,87.2,1,0,2024-04-16
2226,AA,AMERICAN AIRLINES,AA1007,PTY,SAP,2024-04-16 12:45:00,2024-04-16 14:40:00,102,ON_TIME,0,B737,ECONOMY,29B,2FED995B-892C-4B63-8B3E-B6FF3D56E1A5,M,27,SV,2024-01-09 13:15:00,AEROPUERTO,PUNTOS,68.43,USD,68.43,1,0,2024-04-16
2545,AA,AMERICAN AIRLINES,AA2313,BOG,LAX,2024-04-16 16:23:00,2024-04-16 17:37:00,78,ON_TIME,0,B777,ECONOMY,32C,A916DEAE-5C2D-4F5D-8DCD-17AA59A0BAAC,X,35,SV,,AEROPUERTO,PUNTOS,63.45,USD,63.45,1,0,2024-04-16
4161,BA,BRITISH AIRWAYS,BA2091,JFK,LAX,2024-04-16 17:15:00,,71,ON_TIME,0,E190,ECONOMY,29A,38967BA5-BB6D-4E12-A2F6-F925559EB11C,F,7,PE,2024-01-26 17:50:00,CALL_CENTER,TARJETA,51.24,USD,51.24,1,0,2024-04-16
7209,UA,UNITED,UA8343,CUN,MIA,2024-04-16 19:55:00,,200,DELAYED,152,CRJ9,ECONOMY,29B,2B35AE71-F854-4073-ABC5-4B11AEF6D35C,F,11,US,2024-01-25 07:17:00,AGENCIA,PAYPAL,"121,39",USD,121.39,1,0,2024-04-16
778,AA,AMERICAN AIRLINES,AA5417,MAD,LIM,2024-04-16 23:02:00,,216,DIVERTED,0,CRJ9,ECONOMY,17F,609C97DB-510B-4A65-8B31-84A3C29D5A48,F,31,CU,2024-04-15 13:41:00,WEB,EFECTIVO,92.63,EUR,100.97,0,0,2024-04-16
2066,AV,AVIANCA,AV8260,JFK,MAD,2024-04-17 04:38:00,2024-04-17 09:34:00,289,ON_TIME,0,B777,ECONOMY,24B,9A5D264E-C846-488C-B0D7-F15EF89EEEAB,M,30,CR,2024-03-30 00:07:00,WEB,PUNTOS,81.52,USD,81.52,1,0,2024-04-17
2123,FR,RYANAIR,FR1033,PTY,BCN,2024-04-17 04:53:00,2024-04-17 09:52:00,274,ON_TIME,0,B739,PREMIUM_ECONOMY,13D,0060F8FD-DC50-4951-81D3-FB95FA958499,F,34,PE,2024-03-22 11:11:00,AGENCIA,TARJETA,64.07,USD,64.07,1,0,2024-04-17
9004,AV,AVIANCA,AV0255,BOG,BCN,2024-04-17 06:48:00,2024-04-17 13:38:00,249,DELAYED,165,B787,ECONOMY,29C,FD339A29-6BA5-4AA7-AA4D-294898B8EEFC,F,11,HN,2024-04-14 18:37:00,AEROPUERTO,TARJETA,57.75,MXN,3.35,2,1,2024-04-17
5933,WN,SOUTHWEST,WN5185,SAP,GUA,2024-04-17 09:47:00,2024-04-17 14:21:00,252,ON_TIME,0,E190,PREMIUM_ECONOMY,12E,D3CEB2B7-A137-4602-8408-BD32067A43A1,M,31,CU,2024-02-19 06:52:00,WEB,TRANSFERENCIA,74.06,MXN,4.3,2,1,2024-04-17
2949,AA,AMERICAN AIRLINES,AA3037,BOG,LAX,2024-04-17 12:11:00,2024-04-17 16:21:00,253,ON_TIME,0,B787,ECONOMY,16C,5D46554E-5496-40FC-8ABB-D296EA8DDF83,X,13,CR,2023-12-30 18:24:00,WEB,TRANSFERENCIA,118.93,USD,118.93,1,0,2024-04-17
365,B6,JETBLUE,B63274,JFK,SAL,2024-04-17 15:10:00,2024-04-17 21:29:00,357,DIVERTED,0,A320,ECONOMY,39D,0EEB9134-8AF1-4F35-9336-8DA865AB7584,M,26,US,2024-03-25 20:30:00,CALL_CENTER,TARJETA,62.03,EUR,67.61,0,0,2024-04-17
9561,B6,JETBLUE,B67207,JFK,MAD,2024-04-18 00:43:00,2024-04-18 07:31:00,396,ON_TIME,0,A321,ECONOMY,18F,C9D803CB-BB9B-416E-928E-E7DDC20F0140,M,54,,2024-02-02 00:42:00,APP,PUNTOS,70.34,USD,70.34,0,0,2024-04-18
8279,WN,SOUTHWEST,WN6980,BCN,BOG,2024-04-18 02:22:00,,329,ON_TIME,0,B739,ECONOMY,31F,AC6CA968-DE0E-4EB8-B310-A8CFC7F86FF6,M,53,MX,2024-01-08 00:16:00,WEB,PAYPAL,44.4,USD,44.4,2,1,2024-04-18
9940,DL,DELTA,DL5476,GUA,CUN,2024-04-18 05:11:00,2024-04-18 11:59:00,386,ON_TIME,0,B767,ECONOMY,42F,563AEDA3-1FA7-4B83-A270-A06F04868937,F,31,PA,2024-03-10 14:36:00,WEB,EFECTIVO,"57,35",USD,57.35,1,0,2024-04-18
7298,WN,SOUTHWEST,WN6494,LIM,LAX,2024-04-18 07:33:00,2024-04-18 13:10:00,346,ON_TIME,0,B777,ECONOMY,17B,F63B89C2-683C-43B3-A42D-ABC0089DB6B0,F,9,CU,,WEB,PUNTOS,43.43,GTQ,5.56,1,0,2024-04-18
1873,AV,AVIANCA,AV1691,SAL,LIM,2024-04-18 07:42:00,2024-04-18 14:33:00,419,ON_TIME,0,CRJ9,ECONOMY,45D,99BD50D4-ED6B-416B-8451-E775310C24ED,F,21,CR,,AGENCIA,PUNTOS,76.44,USD,76.44,2,1,2024-04-18
6292,AA,AMERICAN AIRLINES,AA2796,MEX,BCN,2024-04-18 08:22:00,2024-04-18 15:29:00,406,ON_TIME,0,B787,PREMIUM_ECONOMY,11B,7EE4DE66-1E7F-4536-8333-4AEE29075355,F,32,GT,2024-02-27 15:53:00,APP,PUNTOS,193.36,GTQ,24.75,0,0,2024-04-18
5644,BA,BRITISH AIRWAYS,BA4904,BOG,MEX,2024-04-18 08:54:00,,221,DELAYED,236,E190,ECONOMY,16E,FF3DEB58-0057-4CF9-9642-591E5AB91D8B,M,27,CU,2024-04-14 13:12:00,APP,EFECTIVO,50.5,USD,50.5,1,0,2024-04-18
6911,B6,JETBLUE,B60697,MIA,GUA,2024-04-18 11:05:00,2024-04-18 14:07:00,159,ON_TIME,0,B737,ECONOMY,24E,47180249-B33D-439E-BBF8-7D07E8739480,F,37,PA,2024-10-04 00:02:00,,TRANSFERENCIA,146.39,USD,146.39,1,0,2024-04-18
2410,BA,BRITISH AIRWAYS,BA5940,BCN,HAV,2024-04-18 11:46:00,2024-04-18 20:59:00,348,DELAYED,195,B767,BUSINESS,9F,FEA642C0-5786-4708-A433-049973191570,M,42,US,2024-04-13 08:21:00,WEB,TRANSFERENCIA,162.49,USD,162.49,1,0,2024-04-18
9758,B6,JETBLUE,B69752,MIA,MAD,2024-04-18 14:53:00,2024-04-18 23:41:00,385,DELAYED,118,CRJ9,ECONOMY,39D,67E16537-6738-4E2E-8E3F-7ACEAA25AD9B,F,42,CO,2024-02-15 22:28:00,APP,TRANSFERENCIA,93.51,USD,93.51,2,1,2024-04-18
277,CM,COPA AIRLINES,CM6371,MEX,HAV,2024-04-18 15:26:00,2024-04-18 19:29:00,226,ON_TIME,0,A320,BUSINESS,9B,5E3A24DC-0C59-4CA0-AFB3-FAB2D00926D4,M,49,GT,2024-03-31 03:00:00,AGENCIA,TARJETA,195.89,USD,195.89,1,0,2024-04-18
69,AM,AEROMEXICO,AM0275,CUN,SAL,2024-04-18 17:00:00,2024-04-19 00:17:00,413,ON_TIME,0,B738,BUSINESS,8F,9ADD96F8-5554-437E-BA30-B912E0E30C93,F,23,SV,2024-03-01 19:57:00,WEB,PAYPAL,160.09,USD,160.09,1,0,2024-04-18
1368,FR,RYANAIR,FR2141,CUN,LIM,2024-04-18 18:53:00,,245,ON_TIME,0,B777,ECONOMY,31A,0536ED06-E4B2-4EE7-A1EF-F05D1460D42D,F,59,CU,2024-03-25 23:59:00,AGENCIA,TARJETA,67.64,USD,67.64,1,0,2024-04-18
9780,B6,JETBLUE,B61166,SJO,BOG,2024-04-18 23:57:00,2024-04-19 01:29:00,83,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,15D,4B4FC512-6D77-4B56-92A4-99175FE94B35,F,1,US,2024-01-20 09:22:00,AEROPUERTO,TRANSFERENCIA,87.08,MXN,5.05,2,1,2024-04-18
4725,WN,SOUTHWEST,WN1590,PTY,MAD,2024-04-19 00:52:00,,302,ON_TIME,0,B737,ECONOMY,42E,4CDCD2D6-B268-4F1A-8A32-DAF006F816FD,M,29,CO,2024-01-18 16:49:00,CALL_CENTER,TRANSFERENCIA,105.54,GTQ,13.51,0,0,2024-04-19
1409,AA,AMERICAN AIRLINES,AA3388,SJO,LAX,2024-04-19 01:41:00,,240,ON_TIME,0,E190,ECONOMY,45D,732E5FA1-3C19-4ACF-A2F5-E1B85803E95C,M,40,SV,2024-04-07 01:06:00,AGENCIA,TARJETA,92.67,GTQ,11.86,1,0,2024-04-19
8245,AV,AVIANCA,AV4773,SAP,BOG,2024-04-19 02:01:00,2024-04-19 10:13:00,361,DELAYED,113,CRJ9,ECONOMY,34D,80EA8DB9-0C6F-4A6F-B189-5CA32CC09992,F,49,CU,2024-04-15 19:14:00,APP,TRANSFERENCIA,153.86,USD,153.86,2,1,2024-04-19
1964,WN,SOUTHWEST,WN2586,LAX,MIA,2024-04-19 02:37:00,2024-04-19 07:25:00,284,ON_TIME,0,B739,ECONOMY,34B,15BC9185-0CB5-4E7B-BF7A-18545012F441,M,46,CU,,AGENCIA,TRANSFERENCIA,95.76,GTQ,12.26,2,1,2024-04-19
8874,FR,RYANAIR,FR5514,MIA,SAL,2024-04-19 04:03:00,2024-04-19 08:41:00,260,ON_TIME,0,E190,ECONOMY,41E,BFDB7192-19A7-4A46-BCE7-EBC1C4BE1F76,M,58,US,2024-04-08 21:49:00,AEROPUERTO,TRANSFERENCIA,31.04,MXN,1.8,1,0,2024-04-19
3691,LA,LATAM,LA2480,PTY,MEX,2024-04-19 04:36:00,,238,ON_TIME,0,B787,ECONOMY,41B,A12D7999-26AC-467F-B715-8698601F8AE4,X,46,CR,,AEROPUERTO,EFECTIVO,93.54,USD,93.54,3,2,2024-04-19
725,BA,BRITISH AIRWAYS,BA2975,BOG,MIA,2024-04-19 05:53:00,2024-04-19 09:02:00,110,DELAYED,81,A321,ECONOMY,26B,272A2C30-6E7E-4EA5-97AE-C1C24D47DF86,M,50,CU,2024-03-27 04:30:00,CALL_CENTER,EFECTIVO,82.06,GTQ,10.5,0,0,2024-04-19
6953,CM,COPA AIRLINES,CM0005,LAX,CUN,2024-04-19 15:28:00,2024-04-19 22:30:00,407,ON_TIME,0,B737,ECONOMY,39F,DE00F2F1-FE34-45B6-A3EF-C5D622A55DC6,M,14,GT,2023-12-31 12:43:00,AEROPUERTO,EFECTIVO,"39,13",USD,39.13,2,1,2024-04-19
2489,WN,SOUTHWEST,WN4561,MAD,LIM,2024-04-19 16:14:00,2024-04-20 01:28:00,410,DELAYED,129,B757,PREMIUM_ECONOMY,15E,E17303E7-AB0A-4763-A752-06B9E18876B8,F,51,US,,CALL_CENTER,PAYPAL,114.51,USD,114.51,1,0,2024-04-19
1635,FR,RYANAIR,FR3377,SAP,JFK,2024-04-19 17:45:00,,152,ON_TIME,0,B787,ECONOMY,26C,109426B7-4190-4A5E-88DC-485623EC1585,M,37,PE,2024-03-02 03:11:00,CALL_CENTER,PAYPAL,102.13,USD,102.13,1,0,2024-04-19
